date,cash,regime,note,BTCUSDT_qty,BTCUSDT_equity,ETHUSDT_qty,ETHUSDT_equity,XRPUSDT_qty,XRPUSDT_equity,SOLUSDT_qty,SOLUSDT_equity,ADAUSDT_qty,ADAUSDT_equity,DOGEUSDT_qty,DOGEUSDT_equity,HBARUSDT_qty,HBARUSDT_equity,TRXUSDT_qty,TRXUSDT_equity,LINKUSDT_qty,LINKUSDT_equity,XLMUSDT_qty,XLMUSDT_equity,VIRTUALUSDT_qty,VIRTUALUSDT_equity,SUIUSDT_qty,SUIUSDT_equity,HUMAUSDT_qty,HUMAUSDT_equity,PEPEUSDT_qty,PEPEUSDT_equity,portfolio_equity,btc_drawdown,buy_frozen,holdings_str
2/8/2024,199.2173661,,,0,0,0,0,0,0,1.45925144,149.952678,0,0,0,0,0,0,7016.262331,855.2122155,25.01991893,455.6627635,0,0,0,0,18.67675345,28.50446112,0,0,0,0,1688.549484,0.049393203,FALSE,"SOLUSDT, TRXUSDT, LINKUSDT, SUIUSDT"
2/9/2024,131.6329587,,,0.011139253,525.0238264,0,0,0,0,1.011735299,108.1949729,0,0,0,0,0,0,5626.367012,695.9815994,6.650568154,122.8359938,0,0,0,0,91.21996627,160.6566046,0,0,0,0,1744.325956,0.029265235,FALSE,"BTCUSDT, SOLUSDT, TRXUSDT, LINKUSDT, SUIUSDT"
2/10/2024,107.9419015,,,0.01074836,513.2459035,0,0,0,0,2.123776425,231.5128681,0,0,0,0,0,0,3267.036426,406.2886499,7.267021256,138.6838337,0,0,0,0,206.124733,356.9049751,0,0,0,0,1754.578132,0,FALSE,"BTCUSDT, SOLUSDT, TRXUSDT, LINKUSDT, SUIUSDT"
2/11/2024,0,,,0.01074836,519.1456783,0,0,0,0,2.123776425,228.2210146,0,0,0,0,4647.045255,363.8636435,2341.584518,290.8716288,6.198281111,124.8705713,0,0,0,0,134.5035545,227.9162731,0,0,0,0,1754.88881,0,FALSE,"BTCUSDT, SOLUSDT, HBARUSDT, TRXUSDT, LINKUSDT, SUIUSDT"
2/12/2024,0,,,0.01074836,536.5287859,0.047597264,126.608247,0,0,2.123776425,237.0984001,0,0,0,0,4647.045255,369.9048023,2341.584518,292.6980648,6.198281111,126.8478229,0,0,0,0,63.79552367,112.4013331,0,0,0,0,1802.087456,0,FALSE,"BTCUSDT, ETHUSDT, SOLUSDT, HBARUSDT, TRXUSDT, LINKUSDT, SUIUSDT"
2/13/2024,0,,,0.01074836,534.1890829,0.061397353,162.0883989,0,0,2.123776425,238.8823723,518.7527434,282.6683699,0,0,1856.380721,151.1093907,1493.841629,189.5236875,6.198281111,123.1598457,0,0,0,0,63.79552367,118.3917328,0,0,0,0,1800.012881,0,FALSE,"BTCUSDT, ETHUSDT, SOLUSDT, ADAUSDT, HBARUSDT, TRXUSDT, LINKUSDT, SUIUSDT"
2/14/2024,0,,,0.01074836,556.7131311,0.061397353,170.36599,0,0,2.123776425,248.4181284,518.7527434,299.2165824,0,0,1856.380721,152.9657714,1493.841629,193.5421215,6.198281111,125.4532097,0,0,0,0,63.79552367,121.5559908,0,0,0,0,1868.230925,0.004360815,FALSE,"BTCUSDT, ETHUSDT, SOLUSDT, ADAUSDT, HBARUSDT, TRXUSDT, LINKUSDT, SUIUSDT"
2/15/2024,0,,,0.009713926,503.958477,0.061397353,173.2995556,0,0,1.995220172,226.4574895,328.4581524,199.9324774,0,0,1856.380721,153.8939618,1493.841629,195.7530071,6.198281111,123.5441391,0,0,0,0,63.79552367,118.844681,0,0,142132453.8,177.6655673,1873.349356,0,FALSE,"BTCUSDT, ETHUSDT, SOLUSDT, ADAUSDT, HBARUSDT, TRXUSDT, LINKUSDT, SUIUSDT, PEPEUSDT"
2/16/2024,0,,,0.008753505,456.2686339,0.134454324,376.7141241,0,0,1.161817464,128.1833208,328.4581524,196.61505,0,0,1575.745208,134.7262153,1493.841629,198.4120452,6.198281111,121.182594,0,0,0,0,42.67038546,77.1139206,0,0,142132453.8,166.294971,1855.510875,0,FALSE,"BTCUSDT, ETHUSDT, SOLUSDT, ADAUSDT, HBARUSDT, TRXUSDT, LINKUSDT, SUIUSDT, PEPEUSDT"
2/17/2024,0,,,0.008753505,452.054084,0.134454324,374.580334,281.2049359,154.5502328,0.263901122,28.74411017,328.4581524,200.2280897,0,0,1575.745208,131.5747248,1493.841629,203.0130774,3.573086294,71.57606464,0,0,0,0,37.73024715,66.69575789,0,0,142132453.8,169.13762,1852.154095,0,FALSE,"BTCUSDT, ETHUSDT, XRPUSDT, SOLUSDT, ADAUSDT, HBARUSDT, TRXUSDT, LINKUSDT, SUIUSDT, PEPEUSDT"
2/18/2024,0,,,0.007320654,381.6818189,0.134454324,387.3897974,281.2049359,156.6592698,0.263901122,29.62026189,328.4581524,203.4141338,0,0,1575.745208,141.5019196,2560.736417,346.1603488,0,0,0,0,0,0,37.73024715,67.9031258,0,0,142132453.8,174.8229182,1889.153594,0.009236992,FALSE,"BTCUSDT, ETHUSDT, XRPUSDT, SOLUSDT, ADAUSDT, HBARUSDT, TRXUSDT, SUIUSDT, PEPEUSDT"
2/19/2024,0,,,0.005258193,272.2415055,0.134454324,395.9410924,281.2049359,158.205897,0.156359328,17.43875581,328.4581524,207.1914026,0,0,1575.745208,176.4834633,3646.660633,497.2586439,0,0,0,0,0,0,22.29359434,39.53768956,0,0,142132453.8,174.8229182,1939.121368,0,FALSE,"BTCUSDT, ETHUSDT, XRPUSDT, SOLUSDT, ADAUSDT, HBARUSDT, TRXUSDT, SUIUSDT, PEPEUSDT"
2/20/2024,0,,,0.003440596,179.8015074,0.134454324,405.3542396,281.2049359,158.093415,0,0,328.4581524,204.1695875,0,0,3207.206562,344.1332641,3409.243413,474.6007756,0,0,0,0,0,0,0,0,0,0,142132453.8,170.5589446,1936.711734,0.006961186,FALSE,"BTCUSDT, ETHUSDT, XRPUSDT, ADAUSDT, HBARUSDT, TRXUSDT, PEPEUSDT"
2/21/2024,0,,,0.001278856,66.30792238,0.134454324,399.0469873,281.2049359,154.4096303,0,0,328.4581524,196.6807417,0,0,5839.049937,610.7646235,3409.243413,476.3053973,0,0,0,0,0,0,0,0,0,0,0,0,1903.515302,0,FALSE,"BTCUSDT, ETHUSDT, XRPUSDT, ADAUSDT, HBARUSDT, TRXUSDT"
2/22/2024,0,,,0,0,0.134454324,399.5175774,0,0,0,0,0,0,0,0,5839.049937,678.4976027,6384.918881,887.5675737,0,0,0,0,0,0,0,0,0,0,0,0,1965.582754,0.007834658,FALSE,"ETHUSDT, HBARUSDT, TRXUSDT"
2/23/2024,0,,,0,0,0.134454324,392.9078028,0,0,0,0,0,0,0,0,6673.969281,729.4648425,5684.20258,785.3862705,0,0,0,0,0,0,0,0,0,0,0,0,1907.758916,0.018569114,FALSE,"ETHUSDT, HBARUSDT, TRXUSDT"
2/24/2024,74.42490559,,,0,0,0.216319649,647.3625065,0,0,0,0,0,0,0,0,6673.969281,734.8040179,2762.30469,379.5959105,0,0,772.4520359,89.99066218,0,0,0,0,0,0,0,0,1926.178003,0.028984007,FALSE,"ETHUSDT, HBARUSDT, TRXUSDT, XLMUSDT"
2/25/2024,0,,,0,0,0.185121067,576.2059832,0,0,0,0,0,0,0,0,6673.969281,729.4648425,2762.30469,380.2312405,0,0,772.4520359,90.06790739,0,0,0,0,0,0,126718858.4,173.604836,1949.57481,0.013214994,FALSE,"ETHUSDT, HBARUSDT, TRXUSDT, XLMUSDT, PEPEUSDT"
2/26/2024,0,,,0,0,0.185121067,587.9334028,0,0,0,0,0,0,0,0,0,0,2762.30469,386.2530648,0,0,0,0,0,0,0,0,0,0,722529332.1,1307.778091,2281.964559,0.010141255,FALSE,"ETHUSDT, TRXUSDT, PEPEUSDT"
2/27/2024,0,,,0,0,0.178581881,579.0267462,0,0,0,0,0,0,0,0,0,0,578.5095541,82.6574451,0,0,0,0,0,0,0,0,0,0,901991159,2408.316395,3070.000586,0,FALSE,"ETHUSDT, TRXUSDT, PEPEUSDT"
2/28/2024,0,,,0,0,0.152856125,517.1275561,0,0,0,0,0,0,3367.058518,390.0737293,0,0,578.5095541,82.22934803,0,0,0,0,0,0,0,0,0,0,809683068.5,2574.792158,3564.222791,0,FALSE,"ETHUSDT, DOGEUSDT, TRXUSDT, PEPEUSDT"
2/29/2024,0,,,0.007699415,470.6727877,0.152856125,510.5532141,0,0,0,0,0,0,3367.058518,395.0233053,0,0,578.5095541,81.27480726,0,0,0,0,0,0,0,0,0,0,657916481.4,1802.691159,3260.215273,0,FALSE,"BTCUSDT, ETHUSDT, DOGEUSDT, TRXUSDT, PEPEUSDT"
3/1/2024,0,,,0.007699415,480.3503365,0.152856125,524.8208048,0,0,3.065649426,396.7870052,0,0,3367.058518,469.1659339,0,0,578.5095541,81.84753172,0,0,0,0,0,0,0,0,0,0,516735657.7,2061.775274,4014.746886,0.020840561,FALSE,"BTCUSDT, ETHUSDT, SOLUSDT, DOGEUSDT, TRXUSDT, PEPEUSDT"
3/2/2024,0,,,0.007699415,477.2657968,0.152856125,522.9819457,0,0,3.065649426,398.5957384,0,0,4479.312915,635.8832614,0,0,578.5095541,81.68554905,0,0,0,0,0,0,0,0,0,0,477737449.4,2092.490028,4208.90232,0.000707969,FALSE,"BTCUSDT, ETHUSDT, SOLUSDT, DOGEUSDT, TRXUSDT, PEPEUSDT"
3/3/2024,0,,,0.007699415,485.9406508,0.102317773,356.8649518,0,0,3.065649426,399.0249293,0,0,4479.312915,687.4401531,0,0,578.5095541,81.36736879,0,0,2771.175685,376.0485404,0,0,0,0,0,0,429363442.6,2546.125214,4932.811809,0.00712486,FALSE,"BTCUSDT, ETHUSDT, SOLUSDT, DOGEUSDT, TRXUSDT, XLMUSDT, PEPEUSDT"
3/4/2024,0,,,0.007699415,525.452047,0.102317773,371.1843242,0,0,3.065649426,408.559099,0,0,4956.416282,901.8695068,0,0,333.4591002,46.77097339,0,0,2771.175685,404.3145324,0,0,0,0,0,0,422778577.2,2963.677826,5621.828309,0,FALSE,"BTCUSDT, ETHUSDT, SOLUSDT, DOGEUSDT, TRXUSDT, XLMUSDT, PEPEUSDT"
3/5/2024,0,,,0.007699415,490.6376019,0.102317773,363.601554,0,0,3.065649426,384.1565296,0,0,10506.71683,1607.947944,0,0,0,0,0,0,2771.175685,366.3494255,0,0,0,0,0,0,284802749.6,1797.10535,5009.798405,0,FALSE,"BTCUSDT, ETHUSDT, SOLUSDT, DOGEUSDT, XLMUSDT, PEPEUSDT"
3/6/2024,236.2152396,,,0.003985142,263.3144253,0.102317773,390.7096248,0,0,3.065649426,400.9562884,0,0,10506.71683,1658.380185,0,0,0,0,0,0,2771.175685,383.8078324,0,0,0,0,0,0,284802749.6,2050.579797,5383.963393,0.066256179,TRUE,"BTCUSDT, ETHUSDT, SOLUSDT, DOGEUSDT, XLMUSDT, PEPEUSDT"
3/7/2024,0,,,0.003985142,266.2998147,0.102317773,395.8429075,0,0,1.894383253,272.4501995,0,0,9260.758885,1459.866031,0,0,0,0,0,0,2771.175685,393.5069473,0,0,0,0,0,0,365941392,2492.060879,5280.026779,0.031821341,FALSE,"BTCUSDT, ETHUSDT, SOLUSDT, DOGEUSDT, XLMUSDT, PEPEUSDT"
3/8/2024,0,,,0.003985142,271.484564,0.394866087,1533.407169,0,0,1.894383253,274.2877513,0,0,5128.106792,843.9325347,0,0,0,0,0,0,2771.175685,392.398477,0,0,0,0,0,0,294742369.7,2655.628751,5971.139247,0.020844387,FALSE,"BTCUSDT, ETHUSDT, SOLUSDT, DOGEUSDT, XLMUSDT, PEPEUSDT"
3/9/2024,0,,,0.004491635,306.8382636,0.394866087,1542.034993,0,0,1.894383253,273.3405596,0,0,5128.106792,916.649089,0,0,0,0,0,0,2526.523495,359.271641,0,0,0,0,0,0,294742369.7,2581.943159,5980.077704,0.001780625,FALSE,"BTCUSDT, ETHUSDT, SOLUSDT, DOGEUSDT, XLMUSDT, PEPEUSDT"
3/10/2024,0,,,0.004491635,309.7246331,0.394866087,1531.476273,0,0,1.894383253,273.529998,0,0,5128.106792,871.6243114,6179.177102,777.9583971,0,0,0,0,2526.523495,353.2079846,0,0,0,0,0,0,202249697.6,1727.212418,5844.734015,0,FALSE,"BTCUSDT, ETHUSDT, SOLUSDT, DOGEUSDT, HBARUSDT, XLMUSDT, PEPEUSDT"
3/11/2024,0,,,0.004491635,323.7485052,0.394866087,1605.051671,0,0,10.74485756,1599.157151,0,0,0,0,6179.177102,819.9768014,0,0,0,0,0,0,0,0,0,0,0,0,195433434,1766.718244,6114.652372,0,FALSE,"BTCUSDT, ETHUSDT, SOLUSDT, HBARUSDT, PEPEUSDT"
3/12/2024,0,,,0.004491635,320.9363376,0.331629572,1319.872431,2013.103953,1385.01552,7.877666728,1189.921559,0,0,0,0,6179.177102,822.4484722,0,0,0,0,1203.815477,179.7296507,0,0,0,0,0,0,88351211.28,731.5480294,5949.472,0,FALSE,"BTCUSDT, ETHUSDT, XRPUSDT, SOLUSDT, HBARUSDT, XLMUSDT, PEPEUSDT"
3/13/2024,0,,,0.015757838,1151.463218,0.21702173,869.1264554,2013.103953,1387.229934,7.877666728,1291.149577,0,0,0,0,4481.465147,593.794132,0,0,0,0,1203.815477,181.5353739,0,0,0,0,0,0,73119324.61,660.2675013,6134.566191,0.008686272,FALSE,"BTCUSDT, ETHUSDT, XRPUSDT, SOLUSDT, HBARUSDT, XLMUSDT, PEPEUSDT"
3/14/2024,0,,,0.024320762,1736.233394,0.208425072,809.0436012,2013.103953,1346.766545,7.877666728,1391.589828,0,0,0,0,0,0,0,0,0,0,1203.815477,173.9513364,0,0,0,0,0,0,73119324.61,728.2684732,6185.853177,0,FALSE,"BTCUSDT, ETHUSDT, XRPUSDT, SOLUSDT, XLMUSDT, PEPEUSDT"
3/15/2024,0,,,0.018216393,1266.036585,0,0,2013.103953,1276.710527,15.58376626,2866.633803,0,0,0,0,0,0,0,0,0,0,1203.815477,164.8023388,0,0,0,0,0,0,60879175.96,543.0422495,6117.225503,0.023038381,FALSE,"BTCUSDT, XRPUSDT, SOLUSDT, XLMUSDT, PEPEUSDT"
3/16/2024,0,,,0.011967599,781.4917441,0,0,1293.801931,780.2919449,23.23275076,4229.522275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20812184.24,154.6345289,5945.940493,0.048890683,FALSE,"BTCUSDT, XRPUSDT, SOLUSDT, PEPEUSDT"
3/17/2024,1712.987098,,,0,0,0,0,0,0,23.23275076,4689.763068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6402.750166,0.106357242,TRUE,SOLUSDT
3/18/2024,1712.987098,,,0,0,0,0,0,0,23.23275076,4551.760528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6264.747626,0.064031418,TRUE,SOLUSDT
3/19/2024,1712.987098,,,0,0,0,0,0,0,23.23275076,3945.385733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5658.372831,0.074753522,TRUE,SOLUSDT
3/20/2024,1712.987098,,,0,0,0,0,0,0,23.23275076,4455.344613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6168.33171,0.152383232,TRUE,SOLUSDT
3/21/2024,1712.987098,,,0,0,0,0,0,0,23.23275076,4169.349451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5882.336549,0.071598843,TRUE,SOLUSDT
3/22/2024,5874.002019,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5874.002019,0.103611473,TRUE,None
3/23/2024,5874.002019,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5874.002019,0.126939429,TRUE,None
3/24/2024,5874.002019,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5874.002019,0.12429315,TRUE,None
3/25/2024,5874.002019,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5874.002019,0.080227544,TRUE,None
3/26/2024,4345.364964,,,0,0,0,0,0,0,0,0,0,0,8704.683527,1586.863807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5932.228771,0.043688172,FALSE,DOGEUSDT
3/27/2024,2280.877905,,,0,0,0,0,0,0,0,0,0,0,13313.88375,2535.895439,0,0,0,0,0,0,0,0,0,0,646.9959746,1342.775446,0,0,0,0,6159.548789,0.042210323,FALSE,"DOGEUSDT, SUIUSDT"
3/28/2024,211.6970108,,,0,0,0,0,0,0,0,0,0,0,17487.28673,3847.377953,0,0,0,0,0,0,0,0,0,0,1258.992988,2545.557922,0,0,0,0,6604.632887,0.049299318,FALSE,"DOGEUSDT, SUIUSDT"
3/29/2024,467.1436681,,,0.021676874,1514.141347,0,0,0,0,0,0,0,0,13350.86535,2843.73432,0,0,0,0,0,0,0,0,0,0,820.6145155,1561.629423,0,0,0,0,6386.648759,0.031363547,FALSE,"BTCUSDT, DOGEUSDT, SUIUSDT"
3/30/2024,1157.07844,,,0.019864171,1382.192356,0,0,0,0,0,0,0,0,10699.69882,2130.524028,0,0,0,0,0,0,0,0,0,0,820.6145155,1543.165596,0,0,0,0,6212.960421,0.04409147,FALSE,"BTCUSDT, DOGEUSDT, SUIUSDT"
3/31/2024,201.3868857,,,0.016520336,1177.569731,0,0,0,0,6.950647699,1407.158627,0,0,9871.303576,2171.686787,0,0,0,0,0,0,0,0,0,0,820.6145155,1570.409998,0,0,0,0,6528.212029,0.047763992,FALSE,"BTCUSDT, SOLUSDT, DOGEUSDT, SUIUSDT"
4/1/2024,0,,,0.008731024,608.1140837,0,0,0,0,6.950647699,1336.192514,0,0,13298.52972,2726.597549,0,0,0,0,0,0,0,0,0,0,820.6145155,1591.828037,0,0,0,0,6262.732184,0.024529094,FALSE,"BTCUSDT, SOLUSDT, DOGEUSDT, SUIUSDT"
4/2/2024,1036.109422,,,0,0,0,0,0,0,4.713492741,855.6403372,0,0,13298.52972,2426.715704,0,0,0,0,0,0,0,0,0,0,820.6145155,1422.124955,0,0,0,0,5740.590418,0.046838608,FALSE,"SOLUSDT, DOGEUSDT, SUIUSDT"
4/3/2024,3164.469525,,,0,0,0,0,0,0,4.713492741,872.2318317,0,0,4699.725574,823.4859151,0,0,0,0,0,0,0,0,0,0,495.448078,826.4569389,0,0,0,0,5686.644211,0.104121651,TRUE,"SOLUSDT, DOGEUSDT, SUIUSDT"
4/4/2024,3185.579142,,,0,0,0,0,0,0,4.599189039,846.2507831,0,0,4699.725574,845.8566088,0,0,0,0,0,0,0,0,0,0,495.448078,834.2850185,0,0,0,0,5711.971553,0.09728884,TRUE,"SOLUSDT, DOGEUSDT, SUIUSDT"
4/5/2024,3185.579142,,,0,0,0,0,0,0,4.599189039,801.9605927,0,0,4699.725574,832.7913717,0,0,0,0,0,0,0,0,0,0,495.448078,796.4327853,0,0,0,0,5616.763892,0.06274078,TRUE,"SOLUSDT, DOGEUSDT, SUIUSDT"
4/6/2024,3185.579142,,,0,0,0,0,0,0,4.599189039,821.7830975,0,0,4699.725574,873.0680199,0,0,0,0,0,0,0,0,0,0,495.448078,805.0040371,0,0,0,0,5685.434297,0.071871039,TRUE,"SOLUSDT, DOGEUSDT, SUIUSDT"
4/7/2024,3207.705015,,,0,0,0,0,0,0,4.599189039,825.6464162,0,0,4580.383429,910.9008525,0,0,0,0,0,0,0,0,0,0,495.448078,813.5752888,0,0,0,0,5757.827572,0.057154403,TRUE,"SOLUSDT, DOGEUSDT, SUIUSDT"
4/8/2024,5752.729877,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5752.729877,0.0507992,TRUE,None
4/9/2024,3958.49641,,,0.025002075,1728.793452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5687.289862,0.019876312,FALSE,BTCUSDT
4/10/2024,4258.89596,,,0.020648949,1458.457541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5717.353502,0.053733139,TRUE,BTCUSDT
4/11/2024,4085.817535,,,0.02309451,1616.759551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5702.577086,0.033409737,FALSE,BTCUSDT
4/12/2024,4486.599688,,,0.017358093,1165.014776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5651.614464,0.041960844,FALSE,BTCUSDT
4/13/2024,4805.437009,,,0.012598073,805.325647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5610.762656,0.062880201,TRUE,BTCUSDT
4/14/2024,4805.437009,,,0.012598073,827.2126572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5632.649667,0.107448897,TRUE,BTCUSDT
4/15/2024,4805.437009,,,0.012598073,798.9696671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5604.406676,0.083191287,TRUE,BTCUSDT
4/16/2024,4805.437009,,,0.012598073,803.6737876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5609.110797,0.114493298,TRUE,BTCUSDT
4/17/2024,4805.437009,,,0.012598073,771.9767839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5577.413793,0.10927967,TRUE,BTCUSDT
4/18/2024,4805.437009,,,0.012598073,799.6007046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5605.037714,0.144409802,TRUE,BTCUSDT
4/19/2024,5603.439312,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603.439312,0.113793912,TRUE,None
4/20/2024,5603.439312,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603.439312,0.108935912,TRUE,None
4/21/2024,5603.439312,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603.439312,0.093261798,TRUE,None
4/22/2024,5603.439312,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603.439312,0.093253979,TRUE,None
4/23/2024,5603.439312,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603.439312,0.06702988,TRUE,None
4/24/2024,5603.439312,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603.439312,0.072689193,TRUE,None
4/25/2024,5603.439312,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603.439312,0.102351438,TRUE,None
4/26/2024,5603.439312,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603.439312,0.09943675,TRUE,None
4/27/2024,5603.439312,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603.439312,0.109606116,TRUE,None
4/28/2024,5603.439312,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603.439312,0.113907009,TRUE,None
4/29/2024,5603.439312,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603.439312,0.118701201,TRUE,None
4/30/2024,5603.439312,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603.439312,0.108265848,TRUE,None
5/1/2024,5603.439312,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603.439312,0.152862329,TRUE,None
5/2/2024,5603.439312,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603.439312,0.185074421,TRUE,None
5/3/2024,5603.439312,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603.439312,0.175361491,TRUE,None
5/4/2024,5603.439312,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603.439312,0.122004887,TRUE,None
5/5/2024,5603.439312,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603.439312,0.107902262,TRUE,None
5/6/2024,5603.439312,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603.439312,0.106227311,TRUE,None
5/7/2024,5603.439312,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603.439312,0.118050963,TRUE,None
5/8/2024,5603.439312,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603.439312,0.12996258,TRUE,None
5/9/2024,5603.439312,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603.439312,0.133624603,TRUE,None
5/10/2024,5603.439312,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603.439312,0.10699355,TRUE,None
5/11/2024,5603.439312,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603.439312,0.13150601,TRUE,None
5/12/2024,5603.439312,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603.439312,0.093725509,TRUE,None
5/13/2024,5603.439312,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603.439312,0.079847116,TRUE,None
5/14/2024,5603.439312,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603.439312,0.058055664,TRUE,None
5/15/2024,5603.439312,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603.439312,0.07844782,TRUE,None
5/16/2024,0,,,0.005492267,358.2891794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497963796.8,4994.576881,5352.866061,0.0091713,FALSE,"BTCUSDT, PEPEUSDT"
5/17/2024,0,,,0.005492267,368.1136914,0,0,0,0,4.946148467,838.0753962,0,0,0,0,0,0,0,0,154.6250889,2509.719819,0,0,0,0,0,0,0,0,178900085.7,1821.202873,5537.111779,0.023707365,FALSE,"BTCUSDT, SOLUSDT, LINKUSDT, PEPEUSDT"
5/18/2024,0,,,0.020253608,1355.274202,0,0,0,0,6.0989073,1051.451619,0,0,0,0,0,0,0,0,130.2286695,2126.503945,0,0,0,0,0,0,0,0,100957187.2,963.1315655,5496.361331,0,FALSE,"BTCUSDT, SOLUSDT, LINKUSDT, PEPEUSDT"
